BillNo_Automatic,Agr_Uni_Code,agr_name,agr_code,agr_no,Item_code,item_Short_name,itemname,Item_group_code,item_group_name,Bill_Date,challanno,issue_qty,recv_qty,irflag,billfr,billto,rate,broken_amt,frshop,froffice,brok_qty,brok_rate,miss_flag,cutcode,cutamt,cartcode,cartamt,narr,prnnarr,b1_rate,b1_qty,b1_amt,b1_narr,b2_rate,b2_qty,b2_amt,b2_narr,b3_rate,b3_qty,b3_amt,b3_narr,misc1,misc2,misc3,misc4,misc5,misc6,SNO,Contact_Prs_Ph,Transporter_Name,Gr_No,VehicleNo,Driver_Name,DL_No,Permit_no,Contact_Prs_Ph_No,Apx_weight,Apx_value,bill_Enter_Date,Trip_No,b4_rate,b4_qty,b4_amt,b4_narr,b5_rate,b5_qty,b5_amt,b5_narr,b6_rate,b6_qty,b6_amt,b6_narr,b7_rate,b7_qty,b7_amt,b7_narr,b8_rate,b8_qty,b8_amt,b8_narr,b9_rate,b9_qty,b9_amt,b9_narr,b10_rate,b10_qty,b10_amt,b10_narr,Bill_Amt,rec_type,Tnx_type,UNIT_NAME,ItemType,Tax_Code,Tax_Name,Tax_Per,Tax_Amt,Dis_Per,Dis_Amt,Gross_Amt,Tot_Qty,B_Add_Off_Site,B_HSN_Code,B_GST_Type,B_State_Code,B_Tax_YN,B_IGST_Per,B_IGST_Amt,B_SGST_Per,B_SGST_Amt,B_CGST_Per,B_CGST_Amt,B_Reverse_Charge,B_Electronic_Ref_No,B_REF_2,Weight_Per_pcs,Tot_Weight_of_pcs,Manual_BillNo,ORDNO,ORD_DATE,Trx_CODE,Trx_Name,PKG,C_FORM,NET_AMT,tot_amt,Transporter_Code,Fraight,remark,site_add,TODO,AMT_IN_WOR,DUEDATE,ROUNDOFF,station_Name,Qty_Kg,Tot_Kg
162,228,TECHNO CONSTRUCTION,TECHNO,OH,1,sHORT NAME,BASE PLATE JACK,22,U JACK,11/12/2023,153,30,0,I,,,140,,0,30,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,01-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
187,306,5 NO JHAJJAR,JHAJJAR,OH,17,sHORT NAME,CHANNEL,21,CHANNEL,10/12/2023,153,0,100,R,,,70,,0,100,,,,MISC A/C,0,CARTAGE A/C,8000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,3,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,306,5 NO JHAJJAR,JHAJJAR,OH,14,sHORT NAME,LEDGER 0.9 METER,5,LEDGER,10/12/2023,153,0,671,R,,,0,,0,671,,,,MISC A/C,0,CARTAGE A/C,8000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,4,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,228,TECHNO CONSTRUCTION,TECHNO,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,11/12/2023,153,80,0,I,,,0,,0,80,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,01-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
187,306,5 NO JHAJJAR,JHAJJAR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,10/12/2023,153,0,100,R,,,10,,0,100,,,,MISC A/C,0,CARTAGE A/C,8000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,6,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,228,TECHNO CONSTRUCTION,TECHNO,OH,46,sHORT NAME,STANDARD 1.0 METER,16,STANDARD,11/12/2023,153,10,0,I,,,10,,0,10,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,01-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
187,306,5 NO JHAJJAR,JHAJJAR,OH,45,sHORT NAME,STANDARD 1.5 METER,16,STANDARD,10/12/2023,153,0,121,R,,,10,,0,121,,,,MISC A/C,0,CARTAGE A/C,8000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,13,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,228,TECHNO CONSTRUCTION,TECHNO,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,11/12/2023,153,15,0,I,,,10,,0,15,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,01-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
187,306,5 NO JHAJJAR,JHAJJAR,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,10/12/2023,153,0,220,R,,,10,,0,220,,,,MISC A/C,0,CARTAGE A/C,8000,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,21,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,228,TECHNO CONSTRUCTION,TECHNO,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,11/12/2023,153,30,0,I,,,10,,0,30,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,01-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,Y,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
165,321,GULERMAK-SAM INDIA SURAT METRO UG P1 JOINT VENTURE,GULERMAKSAM,OH,1,sHORT NAME,BASE PLATE JACK,22,U JACK,19/01/2024,154,500,0,I,,,140,,0,500,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,02-Feb-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
165,321,GULERMAK-SAM INDIA SURAT METRO UG P1 JOINT VENTURE,GULERMAKSAM,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,19/01/2024,154,2000,0,I,,,0,,0,2000,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,02-Feb-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
176,266,SUPERIOR GLASS,SUPERIOR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,08/12/2023,154,0,34,R,,,10,,0,34,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,1,,,,,,,,,,,01-Jan-24,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,266,SUPERIOR GLASS,SUPERIOR,OH,10,sHORT NAME,LEDGER 1.5 METER,5,LEDGER,08/12/2023,154,0,60,R,,,250,,0,60,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,2,,,,,,,,,,,01-Jan-24,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,321,GULERMAK-SAM INDIA SURAT METRO UG P1 JOINT VENTURE,GULERMAKSAM,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,19/01/2024,154,975,0,I,,,0,,0,975,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,02-Feb-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
176,266,SUPERIOR GLASS,SUPERIOR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,08/12/2023,154,0,31,R,,,0,,0,31,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,3,,,,,,,,,,,01-Jan-24,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,321,GULERMAK-SAM INDIA SURAT METRO UG P1 JOINT VENTURE,GULERMAKSAM,OH,48,sHORT NAME,STANDARD 2.0 METER,16,STANDARD,19/01/2024,154,140,0,I,,,10,,0,140,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,02-Feb-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
165,321,GULERMAK-SAM INDIA SURAT METRO UG P1 JOINT VENTURE,GULERMAKSAM,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,19/01/2024,154,275,0,I,,,10,,0,275,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,02-Feb-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
176,266,SUPERIOR GLASS,SUPERIOR,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,08/12/2023,154,0,34,R,,,10,,0,34,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,4,,,,,,,,,,,01-Jan-24,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,321,GULERMAK-SAM INDIA SURAT METRO UG P1 JOINT VENTURE,GULERMAKSAM,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,19/01/2024,154,575,0,I,,,10,,0,575,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,02-Feb-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
176,266,SUPERIOR GLASS,SUPERIOR,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,08/12/2023,154,0,10,R,,,10,,0,10,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,5,,,,,,,,,,,01-Jan-24,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,321,GULERMAK-SAM INDIA SURAT METRO UG P1 JOINT VENTURE,GULERMAKSAM,OH,6,sHORT NAME,SWIVEL COUPLER,3,COUPLER,19/01/2024,154,629,0,I,,,0,,0,629,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,02-Feb-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
165,321,GULERMAK-SAM INDIA SURAT METRO UG P1 JOINT VENTURE,GULERMAKSAM,OH,68,sHORT NAME,U HEAD JACK,22,U JACK,19/01/2024,154,700,0,I,,,10,,0,700,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,02-Feb-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,IGST,24        ,N,18,0,0,0,0,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
166,266,SUPERIOR GLASS,SUPERIOR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,06/01/2024,155,220,0,I,,,10,,0,220,,,,MISC A/C,0,CARTAGE A/C,5000,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,30-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
177,266,SUPERIOR GLASS,SUPERIOR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,05/12/2023,155,0,50,R,,,10,,0,50,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,3,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,266,SUPERIOR GLASS,SUPERIOR,OH,10,sHORT NAME,LEDGER 1.5 METER,5,LEDGER,06/01/2024,155,600,0,I,,,250,,0,600,,,,MISC A/C,0,CARTAGE A/C,5000,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,30-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
177,266,SUPERIOR GLASS,SUPERIOR,OH,10,sHORT NAME,LEDGER 1.5 METER,5,LEDGER,05/12/2023,155,0,34,R,,,250,,0,34,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,4,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,266,SUPERIOR GLASS,SUPERIOR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,06/01/2024,155,300,0,I,,,0,,0,300,,,,MISC A/C,0,CARTAGE A/C,5000,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,30-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
177,266,SUPERIOR GLASS,SUPERIOR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,05/12/2023,155,0,91,R,,,0,,0,91,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,6,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,266,SUPERIOR GLASS,SUPERIOR,OH,45,sHORT NAME,STANDARD 1.5 METER,16,STANDARD,06/01/2024,155,100,0,I,,,10,,0,100,,,,MISC A/C,0,CARTAGE A/C,5000,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,30-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
177,266,SUPERIOR GLASS,SUPERIOR,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,05/12/2023,155,0,103,R,,,10,,0,103,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,8,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,266,SUPERIOR GLASS,SUPERIOR,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,06/01/2024,155,165,0,I,,,10,,0,165,,,,MISC A/C,0,CARTAGE A/C,5000,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,30-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
177,266,SUPERIOR GLASS,SUPERIOR,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,05/12/2023,155,0,20,R,,,10,,0,20,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,9,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,266,SUPERIOR GLASS,SUPERIOR,OH,73,sHORT NAME,BASE PLATE,22,U JACK,10/01/2024,156,50,0,I,,,0,,0,50,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,30-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
178,266,SUPERIOR GLASS,SUPERIOR,OH,12,sHORT NAME,LEDGER 1.0 METER,5,LEDGER,14/12/2023,156,0,38,R,,,0,,0,38,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,1,,,,,,,,,,,01-Jan-24,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,266,SUPERIOR GLASS,SUPERIOR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,10/01/2024,156,250,0,I,,,10,,0,250,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,30-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
178,266,SUPERIOR GLASS,SUPERIOR,OH,11,sHORT NAME,LEDGER 1.2 METER,5,LEDGER,14/12/2023,156,0,193,R,,,10,,0,193,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,2,,,,,,,,,,,01-Jan-24,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,266,SUPERIOR GLASS,SUPERIOR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,10/01/2024,156,100,0,I,,,0,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,30-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
178,266,SUPERIOR GLASS,SUPERIOR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,14/12/2023,156,0,114,R,,,0,,0,114,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,3,,,,,,,,,,,01-Jan-24,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,266,SUPERIOR GLASS,SUPERIOR,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,14/12/2023,156,0,64,R,,,10,,0,64,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,4,,,,,,,,,,,01-Jan-24,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,266,SUPERIOR GLASS,SUPERIOR,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,10/01/2024,156,100,0,I,,,10,,0,100,,,,MISC A/C,0,CARTAGE A/C,0,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,30-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
178,266,SUPERIOR GLASS,SUPERIOR,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,14/12/2023,156,0,38,R,,,10,,0,38,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0,  ,0,0,0,  ,0,0,0,  ,,,,,,,5,,,,,,,,,,,01-Jan-24,1,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,  ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,316,M/S JOP INTERNATIONAL LIMITED,MS JOP,OH,17,sHORT NAME,CHANNEL,21,CHANNEL,09/01/2024,157,100,0,I,,,70,,0,100,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,30-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
168,316,M/S JOP INTERNATIONAL LIMITED,MS JOP,OH,33,sHORT NAME,PROP 2MX3M,12,PROPS,09/01/2024,157,100,0,I,,,0,,0,100,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,30-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
179,266,SUPERIOR GLASS,SUPERIOR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,14/12/2023,157,0,111,R,,,0,,0,111,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,6,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,266,SUPERIOR GLASS,SUPERIOR,OH,47,sHORT NAME,STANDARD 2.5 METER,16,STANDARD,14/12/2023,157,0,11,R,,,10,,0,11,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,8,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,266,SUPERIOR GLASS,SUPERIOR,OH,50,sHORT NAME,STANDARD 3.0 METER,16,STANDARD,14/12/2023,157,0,143,R,,,10,,0,143,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,9,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,316,M/S JOP INTERNATIONAL LIMITED,MS JOP,OH,62,sHORT NAME,STEEL PLATE 3 X 2,19,STEEL PLATES,09/01/2024,157,150,0,I,,,10,,0,150,,,,MISC A/C,0,CARTAGE A/C,8000,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,30-Jan-24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,997313,SGST-CGST,06        ,N,0,0,9,0,9,0,NO,NO,B_REF_2,,,,,,,,,,,,,,,,,,,,,,
180,266,SUPERIOR GLASS,SUPERIOR,OH,43,sHORT NAME,SPIGOT [JOINT] PIN,15,SPYGOT,15/12/2023,158,0,34,R,,,0,,0,34,,,,MISC A/C,0,CARTAGE A/C,0,,,0,0,0, ,0,0,0, ,0,0,0, ,,,,,,,6,,,,,,,,,,,01-Jan-24,1,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0, ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
